id,obstimeJST,type,geometry
nowc_20240902001500_20240902001500_liden_0,2024-09-02 09:11:26.140,1,POINT (137.871 38.476)
nowc_20240902001500_20240902001500_liden_1,2024-09-02 09:11:47.270,1,POINT (137.287 37.781)
nowc_20240902001500_20240902001500_liden_2,2024-09-02 09:13:47.440,0,POINT (146.256 42.612)
nowc_20240902001500_20240902001500_liden_3,2024-09-02 09:10:31.640,4,POINT (147.25 43.802)
nowc_20240902001500_20240902001500_liden_4,2024-09-02 09:11:16.930,4,POINT (146.236 42.568)
nowc_20240902001500_20240902001500_liden_5,2024-09-02 09:11:26.140,4,POINT (137.873 38.475)
nowc_20240902001500_20240902001500_liden_6,2024-09-02 09:11:47.270,4,POINT (137.273 37.779)
nowc_20240902001500_20240902001500_liden_7,2024-09-02 09:12:41.730,4,POINT (147.94 44.117)
nowc_20240902001500_20240902001500_liden_8,2024-09-02 09:13:03.690,4,POINT (147.028 43.478)
nowc_20240902001500_20240902001500_liden_9,2024-09-02 09:13:04.020,4,POINT (146.701 43.412)
nowc_20240902001500_20240902001500_liden_10,2024-09-02 09:13:47.440,4,POINT (146.341 42.616)
