id,obstimeJST,type,geometry
nowc_20241006001000_20241006001000_liden_0,2024-10-06 09:06:35.080,4,POINT (128.847 32.174)
nowc_20241006002500_20241006002500_liden_0,2024-10-06 09:24:21.040000,0,POINT (141.711 36.368)
nowc_20241006002500_20241006002500_liden_1,2024-10-06 09:20:56.300000,4,POINT (138.664 33.019)
nowc_20241006002500_20241006002500_liden_2,2024-10-06 09:24:21.040000,4,POINT (141.621 36.371)
nowc_20241006003000_20241006003000_liden_0,2024-10-06 09:28:19.770000,1,POINT (141.584 36.377)
nowc_20241006003000_20241006003000_liden_1,2024-10-06 09:29:53.230000,1,POINT (140.259 34.262)
nowc_20241006003000_20241006003000_liden_2,2024-10-06 09:28:19.780000,4,POINT (141.612 36.381)
nowc_20241006004000_20241006004000_liden_0,2024-10-06 09:35:05.700000,1,POINT (139.228 33.174)
nowc_20241006004000_20241006004000_liden_1,2024-10-06 09:35:38.680000,1,POINT (139.171 32.911)
nowc_20241006004000_20241006004000_liden_2,2024-10-06 09:36:58.880000,1,POINT (139.222 33.187)
nowc_20241006004000_20241006004000_liden_3,2024-10-06 09:37:02.270000,1,POINT (129.058 32.272)
nowc_20241006004000_20241006004000_liden_4,2024-10-06 09:37:27.130000,1,POINT (139.192 32.903)
nowc_20241006004000_20241006004000_liden_5,2024-10-06 09:37:56.310000,0,POINT (139.23 33.183)
nowc_20241006004000_20241006004000_liden_6,2024-10-06 09:39:02.950000,0,POINT (129.054 32.274)
nowc_20241006004000_20241006004000_liden_7,2024-10-06 09:39:29.180000,0,POINT (139.2 33.194)
nowc_20241006004000_20241006004000_liden_8,2024-10-06 09:39:33.920000,1,POINT (129.05 32.27)
nowc_20241006004000_20241006004000_liden_9,2024-10-06 09:39:53.310000,1,POINT (139.055 32.929)
nowc_20241006004000_20241006004000_liden_10,2024-10-06 09:39:53.530000,0,POINT (129.062 32.276)
nowc_20241006004000_20241006004000_liden_11,2024-10-06 09:35:05.710000,4,POINT (139.222 33.178)
nowc_20241006004000_20241006004000_liden_12,2024-10-06 09:35:38.690000,4,POINT (139.177 32.912)
nowc_20241006004000_20241006004000_liden_13,2024-10-06 09:36:58.880000,4,POINT (139.204 33.198)
nowc_20241006004000_20241006004000_liden_14,2024-10-06 09:36:58.920000,4,POINT (139.29 33.192)
nowc_20241006004000_20241006004000_liden_15,2024-10-06 09:36:58.990000,4,POINT (139.203 33.167)
nowc_20241006004000_20241006004000_liden_16,2024-10-06 09:37:02.500000,4,POINT (129.036 32.296)
nowc_20241006004000_20241006004000_liden_17,2024-10-06 09:37:27.150000,4,POINT (139.192 32.902)
nowc_20241006004000_20241006004000_liden_18,2024-10-06 09:37:56.120000,4,POINT (139.239 33.194)
nowc_20241006004000_20241006004000_liden_19,2024-10-06 09:38:08.920000,4,POINT (129.055 32.272)
nowc_20241006004000_20241006004000_liden_20,2024-10-06 09:38:09.500000,4,POINT (129.059 32.329)
nowc_20241006004000_20241006004000_liden_21,2024-10-06 09:38:41.580000,4,POINT (129.072 32.276)
nowc_20241006004000_20241006004000_liden_22,2024-10-06 09:39:13.130000,4,POINT (129.119 32.219)
nowc_20241006004000_20241006004000_liden_23,2024-10-06 09:39:13.340000,4,POINT (129.118 32.325)
nowc_20241006004000_20241006004000_liden_24,2024-10-06 09:39:29.180000,4,POINT (139.189 33.193)
nowc_20241006004000_20241006004000_liden_25,2024-10-06 09:39:31.950000,4,POINT (129.089 32.255)
nowc_20241006004000_20241006004000_liden_26,2024-10-06 09:39:53.330000,4,POINT (139.083 32.868)
nowc_20241006004000_20241006004000_liden_27,2024-10-06 09:39:56.660000,4,POINT (139.146 33.289)
