id,obstimeJST,type,geometry
nowc_20240914000500_20240914000500_liden_0,2024-09-14 09:00:26.410,4,POINT (131.463 37.837)
nowc_20240914000500_20240914000500_liden_1,2024-09-14 09:01:28.900,4,POINT (131.472 37.846)
nowc_20240914000500_20240914000500_liden_2,2024-09-14 09:02:26.340,4,POINT (131.163 37.713)
nowc_20240914000500_20240914000500_liden_3,2024-09-14 09:02:33.410,4,POINT (131.449 37.837)
nowc_20240914000500_20240914000500_liden_4,2024-09-14 09:03:45.850,4,POINT (131.478 37.844)
nowc_20240914002000_20240914002000_liden_0,2024-09-14 09:16:33.290000,4,POINT (131.179 37.704)
nowc_20240914003000_20240914003000_liden_0,2024-09-14 09:25:18.790000,4,POINT (131.156 37.628)
nowc_20240914003000_20240914003000_liden_1,2024-09-14 09:28:17.680000,4,POINT (124.314 26.722)
